county,agency,year,months_reported,total_index_crimes,violent,murder,forcible_rape,robbery,aggravated_assault,property,burglary,larceny,motor_vehicle_theft,region
Nassau,Nassau County State Police,1997,,29,10,0,1,2,7,19,6,12,1,Non-New York City
Nassau,Old Brookville Vg PD,1997,,160,10,0,0,4,6,150,32,109,9,Non-New York City
Nassau,Old Westbury Vg PD,1997,,87,4,0,0,0,4,83,25,54,4,Non-New York City
Nassau,Oyster Bay Cove Vg PD,1997,,6,0,0,0,0,0,6,2,2,2,Non-New York City
Nassau,Port Washington Police District,1997,,276,11,0,1,5,5,265,23,227,15,Non-New York City
Nassau,Rockville Centre Vg PD,1997,,675,64,0,3,16,45,611,87,423,101,Non-New York City
Nassau,Sands Point Vg PD,1997,,17,1,0,0,0,1,16,2,13,1,Non-New York City
Nassau,SUNY College At Old Westbury,1997,,64,13,0,0,3,10,51,13,38,0,Non-New York City
Nassau,Centre Island Vg PD,1996,,3,1,0,0,0,1,2,1,1,0,Non-New York City
Nassau,County Total,1996,,32413,3268,21,106,1323,1818,29145,4373,19821,4951,Non-New York City
Nassau,Floral Park Vg PD,1996,,167,19,0,2,9,8,148,43,88,17,Non-New York City
Nassau,Freeport Vg PD,1996,,1623,230,2,9,108,111,1393,246,924,223,Non-New York City
Nassau,Garden City Vg PD,1996,,591,14,0,3,4,7,577,50,437,90,Non-New York City
Nassau,Glen Cove City PD,1996,,359,25,0,0,13,12,334,45,238,51,Non-New York City
Nassau,Great Neck Estates Vg PD,1996,,40,1,0,0,1,0,39,10,23,6,Non-New York City
Nassau,Hempstead Vg PD,1996,,2450,881,6,17,260,598,1569,320,905,344,Non-New York City
Nassau,Kensington Vg PD,1996,,6,1,0,0,1,0,5,1,4,0,Non-New York City
Nassau,Kings Point Vg PD,1996,,35,2,0,0,2,0,33,9,14,10,Non-New York City
Nassau,Lake Success Vg PD,1996,,79,3,0,0,2,1,76,11,36,29,Non-New York City
Nassau,Laurel Hollow Vg PD,1996,,12,0,0,0,0,0,12,2,8,2,Non-New York City
Nassau,Long Beach City PD,1996,,802,90,0,3,23,64,712,141,467,104,Non-New York City
Nassau,Lynbrook Vg PD,1996,,301,18,0,0,11,7,283,45,195,43,Non-New York City
Nassau,Malverne Vg PD,1996,,105,13,0,0,7,6,92,11,69,12,Non-New York City
Nassau,Nassau County Park PD,1996,,127,9,0,0,3,6,118,9,102,7,Non-New York City
Nassau,Nassau County PD,1996,,24272,1835,8,71,835,921,22437,3225,15337,3875,Non-New York City
Nassau,Nassau County (RR-LI),1996,,70,16,0,0,13,3,54,7,47,0,Non-New York City
Nassau,Nassau County State Police,1996,,23,10,0,0,1,9,13,2,9,2,Non-New York City
Nassau,Old Brookville Vg PD,1996,,175,2,0,0,0,2,173,46,112,15,Non-New York City
Nassau,Old Westbury Vg PD,1996,,73,5,0,0,1,4,68,19,44,5,Non-New York City
Nassau,Oyster Bay Cove Vg PD,1996,,11,0,0,0,0,0,11,9,1,1,Non-New York City
Nassau,Port Washington Police District,1996,,377,12,3,0,5,4,365,27,305,33,Non-New York City
Nassau,Rockville Centre Vg PD,1996,,602,76,2,1,23,50,526,71,376,79,Non-New York City
Nassau,Sands Point Vg PD,1996,,30,0,0,0,0,0,30,5,24,1,Non-New York City
Nassau,SUNY College At Old Westbury,1996,,80,5,0,0,1,4,75,18,55,2,Non-New York City
Nassau,Centre Island Vg PD,1995,,4,0,0,0,0,0,4,0,4,0,Non-New York City
Nassau,County Total,1995,,33229,3198,30,120,1391,1657,30031,4740,19917,5374,Non-New York City
Nassau,Floral Park Vg PD,1995,,181,12,0,1,11,0,169,63,84,22,Non-New York City
Nassau,Freeport Vg PD,1995,,1624,243,3,12,133,95,1381,292,873,216,Non-New York City
Nassau,Garden City Vg PD,1995,,682,20,0,1,14,5,662,58,501,103,Non-New York City
Nassau,Glen Cove City PD,1995,,401,37,0,2,18,17,364,79,244,41,Non-New York City
Nassau,Great Neck Estates Vg PD,1995,,44,1,0,0,0,1,43,17,22,4,Non-New York City
Nassau,Hempstead Vg PD,1995,,2236,717,9,33,249,426,1519,346,972,201,Non-New York City
Nassau,Kensington Vg PD,1995,,1,0,0,0,0,0,1,0,0,1,Non-New York City
Nassau,Kings Point Vg PD,1995,,28,1,0,0,1,0,27,9,13,5,Non-New York City
Nassau,Lake Success Vg PD,1995,,100,3,0,0,1,2,97,14,46,37,Non-New York City
Nassau,Laurel Hollow Vg PD,1995,,16,0,0,0,0,0,16,1,14,1,Non-New York City
Nassau,Long Beach City PD,1995,,981,170,0,0,33,137,811,150,526,135,Non-New York City
Nassau,Lynbrook Vg PD,1995,,357,9,0,0,2,7,348,63,249,36,Non-New York City
Nassau,Malverne Vg PD,1995,,106,7,0,0,2,5,99,15,74,10,Non-New York City
Nassau,Nassau County Park PD,1995,,171,9,0,0,3,6,162,15,142,5,Non-New York City
Nassau,Nassau County PD,1995,,24822,1871,17,70,881,903,22951,3414,15076,4461,Non-New York City
Nassau,Nassau County (RR-LI),1995,,78,20,0,0,11,9,58,1,57,0,Non-New York City
Nassau,Nassau County State Police,1995,,30,9,0,0,5,4,21,0,20,1,Non-New York City
Nassau,Old Brookville Vg PD,1995,,159,1,0,0,1,0,158,34,107,17,Non-New York City
Nassau,Old Westbury Vg PD,1995,,95,12,0,0,3,9,83,27,46,10,Non-New York City
Nassau,Oyster Bay Cove Vg PD,1995,,8,0,0,0,0,0,8,6,2,0,Non-New York City
Nassau,Port Washington Police District,1995,,383,13,0,1,3,9,370,32,316,22,Non-New York City
Nassau,Rockville Centre Vg PD,1995,,625,34,1,0,20,13,591,90,460,41,Non-New York City
Nassau,Sands Point Vg PD,1995,,19,1,0,0,0,1,18,2,15,1,Non-New York City
Nassau,SUNY College At Old Westbury,1995,,78,8,0,0,0,8,70,12,54,4,Non-New York City
Nassau,Centre Island Vg PD,1994,,1,0,0,0,0,0,1,0,1,0,Non-New York City
Nassau,County Total,1994,,34561,3135,23,117,1491,1504,31426,5224,19766,6436,Non-New York City
Nassau,Floral Park Vg PD,1994,,199,20,1,1,11,7,179,34,116,29,Non-New York City
Nassau,Freeport Vg PD,1994,,1671,301,3,8,176,114,1370,238,947,185,Non-New York City
Nassau,Garden City Vg PD,1994,,597,19,1,0,10,8,578,63,431,84,Non-New York City
Nassau,Glen Cove City PD,1994,,382,31,0,3,16,12,351,65,221,65,Non-New York City
Nassau,Great Neck Estates Vg PD,1994,,66,3,0,0,0,3,63,29,21,13,Non-New York City
Nassau,Hempstead Vg PD,1994,,1931,503,4,19,178,302,1428,347,958,123,Non-New York City
Nassau,Kensington Vg PD,1994,,8,0,0,0,0,0,8,1,4,3,Non-New York City
Nassau,Kings Point Vg PD,1994,,60,1,0,0,1,0,59,21,19,19,Non-New York City
Nassau,Lake Success Vg PD,1994,,75,5,0,0,3,2,70,6,28,36,Non-New York City
Nassau,Laurel Hollow Vg PD,1994,,18,0,0,0,0,0,18,7,5,6,Non-New York City
Nassau,Long Beach City PD,1994,,901,123,0,3,30,90,778,164,469,145,Non-New York City
Nassau,Lynbrook Vg PD,1994,,353,18,0,2,7,9,335,81,203,51,Non-New York City
Nassau,Malverne Vg PD,1994,,93,11,0,0,1,10,82,19,48,15,Non-New York City
Nassau,Nassau County Park PD,1994,,136,19,0,1,4,14,117,10,99,8,Non-New York City
Nassau,Nassau County PD,1994,,26619,1963,13,77,1007,866,24656,3915,15188,5553,Non-New York City
Nassau,Nassau County (RR-LI),1994,,56,26,0,0,17,9,30,2,28,0,Non-New York City
Nassau,Nassau County State Police,1994,,47,21,0,0,3,18,26,8,15,3,Non-New York City
Nassau,Old Brookville Vg PD,1994,,189,6,1,0,2,3,183,18,148,17,Non-New York City
Nassau,Old Westbury Vg PD,1994,,110,12,0,0,3,9,98,38,48,12,Non-New York City
Nassau,Oyster Bay Cove Vg PD,1994,,39,0,0,0,0,0,39,21,3,15,Non-New York City
Nassau,Port Washington Police District,1994,,376,13,0,2,6,5,363,47,288,28,Non-New York City
Nassau,Rockville Centre Vg PD,1994,,506,35,0,1,15,19,471,54,395,22,Non-New York City
Nassau,Sands Point Vg PD,1994,,32,0,0,0,0,0,32,15,17,0,Non-New York City
Nassau,SUNY College At Old Westbury,1994,,96,5,0,0,1,4,91,21,66,4,Non-New York City
Nassau,Centre Island Vg PD,1993,,5,0,0,0,0,0,5,2,2,1,Non-New York City
Nassau,County Total,1993,,38965,3567,38,114,1756,1659,35398,5972,21522,7904,Non-New York City
Nassau,Cove Neck Vg PD,1993,,3,0,0,0,0,0,3,0,3,0,Non-New York City
Nassau,Floral Park Vg PD,1993,,282,23,0,0,23,0,259,46,172,41,Non-New York City
Nassau,Freeport Vg PD,1993,,1914,302,5,12,141,144,1612,265,1150,197,Non-New York City
Nassau,Garden City Vg PD,1993,,727,22,1,0,12,9,705,84,523,98,Non-New York City
Nassau,Glen Cove City PD,1993,,430,28,0,0,8,20,402,84,257,61,Non-New York City
Nassau,Great Neck Estates Vg PD,1993,,58,2,0,0,2,0,56,17,33,6,Non-New York City
Nassau,Hempstead Vg PD,1993,,2323,713,6,23,270,414,1610,307,926,377,Non-New York City
Nassau,Kensington Vg PD,1993,,7,1,0,0,1,0,6,1,5,0,Non-New York City
Nassau,Kings Point Vg PD,1993,,59,2,0,0,2,0,57,16,30,11,Non-New York City
Nassau,Lake Success Vg PD,1993,,136,11,0,0,8,3,125,15,56,54,Non-New York City
Nassau,Laurel Hollow Vg PD,1993,,26,0,0,0,0,0,26,3,19,4,Non-New York City
Nassau,Long Beach City PD,1993,,1168,131,2,1,57,71,1037,284,547,206,Non-New York City
Nassau,Lynbrook Vg PD,1993,,392,25,0,1,12,12,367,65,242,60,Non-New York City
Nassau,Malverne Vg PD,1993,,108,8,0,0,2,6,100,22,49,29,Non-New York City
Nassau,Nassau County Park PD,1993,,151,7,0,1,3,3,144,10,119,15,Non-New York City
Nassau,Nassau County PD,1993,,29410,2144,18,71,1156,899,27266,4494,16235,6537,Non-New York City
Nassau,Nassau County (RR-LI),1993,,84,40,6,0,11,23,44,5,38,1,Non-New York City
Nassau,Nassau County State Police,1993,,25,7,0,1,5,1,18,1,15,2,Non-New York City
Nassau,Old Brookville Vg PD,1993,,227,12,0,1,3,8,215,34,148,33,Non-New York City
Nassau,Old Westbury Vg PD,1993,,129,11,0,0,0,11,118,21,78,19,Non-New York City
Nassau,Oyster Bay Cove Vg PD,1993,,21,1,0,0,1,0,20,5,8,7,Non-New York City
Nassau,Port Washington Police District,1993,,433,19,0,2,9,8,414,81,306,27,Non-New York City
Nassau,Rockville Centre Vg PD,1993,,694,47,0,1,28,18,647,86,453,108,Non-New York City
Nassau,Sands Point Vg PD,1993,,46,5,0,0,1,4,41,6,30,5,Non-New York City
Nassau,SUNY College At Old Westbury,1993,,107,6,0,0,1,5,101,18,78,5,Non-New York City
Nassau,Centre Island Vg PD,1992,,10,0,0,0,0,0,10,3,4,3,Non-New York City
Nassau,County Total,1992,,40203,3718,24,125,1954,1615,36485,6956,21185,8344,Non-New York City
Nassau,Cove Neck Vg PD,1992,,6,0,0,0,0,0,6,1,5,0,Non-New York City
Nassau,Floral Park Vg PD,1992,,257,21,0,1,17,3,236,61,134,41,Non-New York City
Nassau,Freeport Vg PD,1992,,2014,311,0,14,139,158,1703,267,1167,269,Non-New York City
Nassau,Garden City Vg PD,1992,,683,16,0,0,7,9,667,97,487,83,Non-New York City
Nassau,Glen Cove City PD,1992,,511,41,2,3,19,17,470,103,299,68,Non-New York City
Nassau,Great Neck Estates Vg PD,1992,,38,4,1,0,1,2,34,5,21,8,Non-New York City
Nassau,Hempstead Vg PD,1992,,2347,666,1,27,240,398,1681,337,913,431,Non-New York City
Nassau,Kensington Vg PD,1992,,13,0,0,0,0,0,13,6,5,2,Non-New York City
Nassau,Kings Point Vg PD,1992,,42,4,0,0,4,0,38,9,17,12,Non-New York City
Nassau,Lake Success Vg PD,1992,,115,6,0,0,5,1,109,16,62,31,Non-New York City
Nassau,Laurel Hollow Vg PD,1992,,39,0,0,0,0,0,39,7,29,3,Non-New York City
Nassau,Long Beach City PD,1992,,1091,110,0,2,54,54,981,218,575,188,Non-New York City
Nassau,Lynbrook Vg PD,1992,,413,38,0,4,20,14,375,70,238,67,Non-New York City
Nassau,Malverne Vg PD,1992,,94,4,0,0,1,3,90,14,61,15,Non-New York City
Nassau,Nassau County Park PD,1992,,155,19,0,0,3,16,136,3,124,9,Non-New York City
Nassau,Nassau County PD,1992,,30575,2360,18,73,1381,888,28215,5461,15839,6915,Non-New York City
Nassau,Nassau County (RR-LI),1992,,75,17,0,0,11,6,58,8,50,0,Non-New York City
Nassau,Nassau County State Police,1992,,36,13,1,1,5,6,23,4,17,2,Non-New York City
Nassau,Old Brookville Vg PD,1992,,236,7,0,0,5,2,229,56,138,35,Non-New York City
Nassau,Old Westbury Vg PD,1992,,114,10,0,0,1,9,104,20,65,19,Non-New York City
Nassau,Oyster Bay Cove Vg PD,1992,,22,0,0,0,0,0,22,6,7,9,Non-New York City
Nassau,Port Washington Police District,1992,,426,18,1,0,10,7,408,72,308,28,Non-New York City
Nassau,Rockville Centre Vg PD,1992,,771,51,0,0,31,20,720,100,525,95,Non-New York City
Nassau,Sands Point Vg PD,1992,,29,0,0,0,0,0,29,3,20,6,Non-New York City
Nassau,SUNY College At Old Westbury,1992,,91,2,0,0,0,2,89,9,75,5,Non-New York City
Nassau,Centre Island Vg PD,1991,,3,0,0,0,0,0,3,0,2,1,Non-New York City
Nassau,County Total,1991,,43219,3848,42,144,1806,1856,39371,7258,23436,8677,Non-New York City
Nassau,Cove Neck Vg PD,1991,,1,0,0,0,0,0,1,0,1,0,Non-New York City
Nassau,Floral Park Vg PD,1991,,295,17,0,1,13,3,278,58,182,38,Non-New York City
Nassau,Freeport Vg PD,1991,,2059,371,3,12,151,205,1688,246,1138,304,Non-New York City
Nassau,Garden City Vg PD,1991,,556,19,0,0,15,4,537,81,402,54,Non-New York City
Nassau,Glen Cove City PD,1991,,585,55,1,1,20,33,530,110,333,87,Non-New York City
Nassau,Great Neck Estates Vg PD,1991,,73,6,0,0,5,1,67,7,49,11,Non-New York City
Nassau,Hempstead Vg PD,1991,,2747,739,4,30,271,434,2008,422,1131,455,Non-New York City
Nassau,Kensington Vg PD,1991,,15,0,0,0,0,0,15,6,6,3,Non-New York City
Nassau,Kings Point Vg PD,1991,,72,5,0,0,2,3,67,6,54,7,Non-New York City
Nassau,Lake Success Vg PD,1991,,146,10,0,0,3,7,136,30,74,32,Non-New York City
Nassau,Laurel Hollow Vg PD,1991,,32,0,0,0,0,0,32,14,17,1,Non-New York City
Nassau,Long Beach City PD,1991,,1067,132,1,7,57,67,935,185,589,161,Non-New York City
Nassau,Lynbrook Vg PD,1991,,464,31,0,1,14,16,433,61,290,82,Non-New York City
Nassau,Malverne Vg PD,1991,,180,6,0,1,2,3,174,72,86,16,Non-New York City
Nassau,Nassau County Park PD,1991,,193,15,0,0,1,14,178,10,146,22,Non-New York City
Nassau,Nassau County PD,1991,,32649,2287,27,85,1181,994,30362,5609,17562,7191,Non-New York City
Nassau,Nassau County (RR-LI),1991,,86,21,0,1,15,5,65,4,61,0,Non-New York City
Nassau,Nassau County State Police,1991,,45,24,2,2,0,20,21,1,19,1,Non-New York City
Nassau,Old Brookville Vg PD,1991,,279,7,0,0,6,1,272,43,197,32,Non-New York City
Nassau,Old Westbury Vg PD,1991,,118,8,0,1,2,5,110,24,60,26,Non-New York City
Nassau,Oyster Bay Cove Vg PD,1991,,52,0,0,0,0,0,52,32,11,9,Non-New York City
Nassau,Port Washington Police District,1991,,497,28,2,2,13,11,469,78,349,42,Non-New York City
Nassau,Rockville Centre Vg PD,1991,,872,60,2,0,34,24,812,135,587,90,Non-New York City
Nassau,Sands Point Vg PD,1991,,46,4,0,0,0,4,42,0,34,8,Non-New York City
Nassau,SUNY College At Old Westbury,1991,,87,3,0,0,1,2,84,24,56,4,Non-New York City
Nassau,Centre Island Vg PD,1990,,5,1,0,0,0,1,4,0,4,0,Non-New York City
Nassau,County Total,1990,,42142,3223,35,107,1499,1582,38919,6894,23129,8896,Non-New York City
Nassau,Cove Neck Vg PD,1990,,13,0,0,0,0,0,13,5,7,1,Non-New York City
Nassau,Floral Park Vg PD,1990,,269,12,0,0,4,8,257,69,150,38,Non-New York City
Nassau,Freeport Vg PD,1990,,1711,315,3,11,112,189,1396,288,863,245,Non-New York City
Nassau,Garden City Vg PD,1990,,623,21,0,0,12,9,602,89,420,93,Non-New York City
Nassau,Glen Cove City PD,1990,,513,67,2,0,8,57,446,81,283,82,Non-New York City
Nassau,Great Neck Estates Vg PD,1990,,82,1,0,0,0,1,81,10,62,9,Non-New York City
Nassau,Hempstead Vg PD,1990,,2705,544,2,19,224,299,2161,516,1122,523,Non-New York City
Nassau,Kensington Vg PD,1990,,30,0,0,0,0,0,30,4,20,6,Non-New York City
Nassau,Lake Success Vg PD,1990,,201,0,0,0,0,0,201,23,125,53,Non-New York City
Nassau,Laurel Hollow Vg PD,1990,,36,1,0,0,0,1,35,19,11,5,Non-New York City
Nassau,Long Beach City PD,1990,,1128,123,2,7,44,70,1005,183,623,199,Non-New York City
Nassau,Lynbrook Vg PD,1990,,425,23,0,0,13,10,402,62,244,96,Non-New York City
Nassau,Malverne Vg PD,1990,,113,3,0,0,1,2,110,19,85,6,Non-New York City
Nassau,Mill Neck Vg PD,1990,,15,1,0,0,0,1,14,2,12,0,Non-New York City
Nassau,Nassau County Park PD,1990,,162,9,0,0,4,5,153,1,142,10,Non-New York City
Nassau,Nassau County PD,1990,,31958,1957,21,63,1014,859,30001,5207,17573,7221,Non-New York City
Nassau,Nassau County (RR-LI),1990,,98,29,1,1,19,8,69,9,60,0,Non-New York City
Nassau,Nassau County State Police,1990,,46,25,0,1,4,20,21,5,15,1,Non-New York City
Nassau,Old Brookville Vg PD,1990,,264,5,1,0,0,4,259,55,167,37,Non-New York City
Nassau,Old Westbury Vg PD,1990,,114,4,1,0,0,3,110,12,80,18,Non-New York City
Nassau,Oyster Bay Cove Vg PD,1990,,27,1,0,1,0,0,26,14,9,3,Non-New York City
Nassau,Port Washington Police District,1990,,524,24,0,0,10,14,500,73,393,34,Non-New York City
Nassau,Rockville Centre Vg PD,1990,,908,49,0,4,26,19,859,129,531,199,Non-New York City
Nassau,Sands Point Vg PD,1990,,21,4,2,0,1,1,17,0,15,2,Non-New York City
Nassau,SUNY College At Old Westbury,1990,,71,2,0,0,1,1,69,14,52,3,Non-New York City
